data,model,attack,adv_param,defence,acc_no_def,acc_on_adv,fpr
breastcancer,svm,bim,0.3,rc,0.010526315789473684,0.010526315789473684,0.0
breastcancer,svm,bim,0.3,rc,0.010101010101010102,0.010101010101010102,0.0
breastcancer,svm,bim,0.6,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,bim,0.6,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,bim,0.6,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,bim,0.6,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,bim,0.6,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,bim,0.6,magnet,0.0,0.7422680412371134,0.0
breastcancer,svm,bim,0.6,magnet,0.0,1.0,0.0
breastcancer,svm,bim,0.6,magnet,0.0,1.0,0.0
breastcancer,svm,bim,0.6,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,bim,0.6,magnet,0.0,0.9191919191919192,0.0
breastcancer,svm,bim,0.6,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,bim,0.6,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,bim,0.6,rc,0.0,0.0,0.0
breastcancer,svm,bim,0.6,rc,0.0,0.0,0.0
breastcancer,svm,bim,0.6,rc,0.0,0.0,0.0
breastcancer,svm,bim,1.0,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,bim,1.0,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,bim,1.0,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,bim,1.0,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,bim,1.0,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,bim,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.0,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,bim,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.0,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,bim,1.0,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,bim,1.0,rc,0.0,0.0,0.0
breastcancer,svm,bim,1.0,rc,0.0,0.0,0.0
breastcancer,svm,bim,1.0,rc,0.0,0.0,0.0
breastcancer,svm,bim,1.5,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,bim,1.5,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,bim,1.5,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,bim,1.5,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,bim,1.5,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,bim,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.5,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,bim,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,bim,1.5,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,bim,1.5,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,bim,1.5,rc,0.0,0.0,0.0
breastcancer,svm,bim,1.5,rc,0.0,0.0,0.0
breastcancer,svm,bim,1.5,rc,0.0,0.0,0.0
breastcancer,svm,bim,2.0,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,bim,2.0,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,bim,2.0,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,bim,2.0,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,bim,2.0,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,bim,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,2.0,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,bim,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,bim,2.0,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,bim,2.0,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,bim,2.0,rc,0.0,0.0,0.0
breastcancer,svm,bim,2.0,rc,0.0,0.0,0.0
breastcancer,svm,bim,2.0,rc,0.0,0.0,0.0
breastcancer,svm,boundary,0.0,baard,0.020618556701030927,0.5670103092783505,0.030927835051546393
breastcancer,svm,boundary,0.0,baard,0.16666666666666666,0.59375,0.11458333333333333
breastcancer,svm,boundary,0.0,baard,0.16666666666666666,0.6145833333333334,0.010416666666666666
breastcancer,svm,boundary,0.0,baard,0.08421052631578947,0.6736842105263158,0.07368421052631577
breastcancer,svm,boundary,0.0,baard,0.26262626262626265,0.9696969696969696,0.0505050505050505
breastcancer,svm,boundary,0.0,magnet,0.020618556701030927,0.8762886597938144,0.0
breastcancer,svm,boundary,0.0,magnet,0.16666666666666666,0.8541666666666666,0.0
breastcancer,svm,boundary,0.0,magnet,0.16666666666666666,0.8541666666666666,0.0
breastcancer,svm,boundary,0.0,magnet,0.08421052631578947,0.8842105263157894,0.021052631578947368
breastcancer,svm,boundary,0.0,magnet,0.26262626262626265,0.9191919191919192,0.0
breastcancer,svm,boundary,0.0,rc,0.020618556701030927,0.5257731958762887,0.010309278350515464
breastcancer,svm,boundary,0.0,rc,0.16666666666666666,0.3333333333333333,0.02083333333333333
breastcancer,svm,boundary,0.0,rc,0.16666666666666666,0.75,0.0
breastcancer,svm,boundary,0.0,rc,0.08421052631578947,0.5473684210526316,0.0
breastcancer,svm,boundary,0.0,rc,0.26262626262626265,0.37373737373737376,0.0
breastcancer,svm,fgsm,0.05,baard,0.7525773195876289,0.7835051546391752,0.030927835051546393
breastcancer,svm,fgsm,0.05,baard,0.78125,0.875,0.11458333333333333
breastcancer,svm,fgsm,0.05,baard,0.7083333333333334,0.7708333333333334,0.010416666666666666
breastcancer,svm,fgsm,0.05,baard,0.7789473684210526,0.8210526315789474,0.07368421052631577
breastcancer,svm,fgsm,0.05,baard,0.7676767676767676,0.898989898989899,0.0505050505050505
breastcancer,svm,fgsm,0.05,magnet,0.7525773195876289,0.865979381443299,0.0
breastcancer,svm,fgsm,0.05,magnet,0.78125,0.8645833333333334,0.0
breastcancer,svm,fgsm,0.05,magnet,0.7083333333333334,0.8541666666666666,0.0
breastcancer,svm,fgsm,0.05,magnet,0.7789473684210526,0.8526315789473684,0.021052631578947368
breastcancer,svm,fgsm,0.05,magnet,0.7676767676767676,0.8888888888888888,0.0
breastcancer,svm,fgsm,0.05,rc,0.7525773195876289,0.7835051546391752,0.010309278350515464
breastcancer,svm,fgsm,0.05,rc,0.78125,0.7708333333333334,0.02083333333333333
breastcancer,svm,fgsm,0.05,rc,0.7083333333333334,0.7083333333333334,0.0
breastcancer,svm,fgsm,0.05,rc,0.7789473684210526,0.7684210526315789,0.0
breastcancer,svm,fgsm,0.05,rc,0.7676767676767676,0.7676767676767676,0.0
breastcancer,svm,fgsm,0.1,baard,0.3505154639175257,0.5773195876288659,0.030927835051546393
breastcancer,svm,fgsm,0.1,baard,0.3333333333333333,0.625,0.11458333333333333
breastcancer,svm,fgsm,0.1,baard,0.3125,0.4583333333333333,0.010416666666666666
breastcancer,svm,fgsm,0.1,baard,0.37894736842105264,0.6,0.07368421052631577
breastcancer,svm,fgsm,0.1,baard,0.30303030303030304,0.6565656565656566,0.0505050505050505
breastcancer,svm,fgsm,0.1,magnet,0.3505154639175257,0.711340206185567,0.0
breastcancer,svm,fgsm,0.1,magnet,0.3333333333333333,0.75,0.0
breastcancer,svm,fgsm,0.1,magnet,0.3125,0.6770833333333334,0.0
breastcancer,svm,fgsm,0.1,magnet,0.37894736842105264,0.7263157894736842,0.021052631578947368
breastcancer,svm,fgsm,0.1,magnet,0.30303030303030304,0.7575757575757576,0.0
breastcancer,svm,fgsm,0.1,rc,0.3505154639175257,0.3917525773195876,0.010309278350515464
breastcancer,svm,fgsm,0.1,rc,0.3333333333333333,0.3020833333333333,0.02083333333333333
breastcancer,svm,fgsm,0.1,rc,0.3125,0.3125,0.0
breastcancer,svm,fgsm,0.1,rc,0.37894736842105264,0.3894736842105263,0.0
breastcancer,svm,fgsm,0.1,rc,0.30303030303030304,0.30303030303030304,0.0
breastcancer,svm,fgsm,0.3,baard,0.0,0.9484536082474226,0.030927835051546393
breastcancer,svm,fgsm,0.3,baard,0.0,0.9895833333333334,0.11458333333333333
breastcancer,svm,fgsm,0.3,baard,0.0,0.78125,0.010416666666666666
breastcancer,svm,fgsm,0.3,baard,0.010526315789473684,1.0,0.07368421052631577
breastcancer,svm,fgsm,0.3,baard,0.010101010101010102,0.6262626262626263,0.0505050505050505
breastcancer,svm,fgsm,0.3,magnet,0.0,0.041237113402061855,0.0
breastcancer,svm,fgsm,0.3,magnet,0.0,0.09375,0.0
breastcancer,svm,fgsm,0.3,magnet,0.0,0.08333333333333333,0.0
breastcancer,svm,fgsm,0.3,magnet,0.010526315789473684,0.4631578947368421,0.021052631578947368
breastcancer,svm,fgsm,0.3,magnet,0.010101010101010102,0.0505050505050505,0.0
breastcancer,svm,fgsm,0.3,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,fgsm,0.3,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,fgsm,0.3,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,0.3,rc,0.010526315789473684,0.010526315789473684,0.0
breastcancer,svm,fgsm,0.3,rc,0.010101010101010102,0.010101010101010102,0.0
breastcancer,svm,fgsm,0.6,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,fgsm,0.6,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,fgsm,0.6,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,fgsm,0.6,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,fgsm,0.6,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,fgsm,0.6,magnet,0.0,0.7422680412371134,0.0
breastcancer,svm,fgsm,0.6,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,0.6,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,0.6,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,fgsm,0.6,magnet,0.0,0.9191919191919192,0.0
breastcancer,svm,fgsm,0.6,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,fgsm,0.6,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,fgsm,0.6,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,0.6,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,0.6,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,1.0,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,fgsm,1.0,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,fgsm,1.0,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,fgsm,1.0,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,fgsm,1.0,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,fgsm,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.0,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,fgsm,1.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.0,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,fgsm,1.0,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,fgsm,1.0,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,1.0,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,1.0,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,1.5,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,fgsm,1.5,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,fgsm,1.5,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,fgsm,1.5,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,fgsm,1.5,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,fgsm,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.5,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,fgsm,1.5,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,1.5,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,fgsm,1.5,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,fgsm,1.5,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,1.5,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,1.5,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,2.0,baard,0.0,1.0,0.030927835051546393
breastcancer,svm,fgsm,2.0,baard,0.0,1.0,0.11458333333333333
breastcancer,svm,fgsm,2.0,baard,0.0,1.0,0.010416666666666666
breastcancer,svm,fgsm,2.0,baard,0.0,1.0,0.07368421052631577
breastcancer,svm,fgsm,2.0,baard,0.0,1.0,0.0505050505050505
breastcancer,svm,fgsm,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,2.0,magnet,0.0,1.0,0.021052631578947368
breastcancer,svm,fgsm,2.0,magnet,0.0,1.0,0.0
breastcancer,svm,fgsm,2.0,rc,0.0,0.0,0.010309278350515464
breastcancer,svm,fgsm,2.0,rc,0.0,0.0,0.02083333333333333
breastcancer,svm,fgsm,2.0,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,2.0,rc,0.0,0.0,0.0
breastcancer,svm,fgsm,2.0,rc,0.0,0.0,0.0
breastcancer,tree,boundary,0.0,baard,0.0,0.9886363636363636,0.05681818181818181
breastcancer,tree,boundary,0.0,baard,0.0,0.9247311827956988,0.16129032258064516
breastcancer,tree,boundary,0.0,baard,0.0,0.9565217391304348,0.021739130434782608
breastcancer,tree,boundary,0.0,baard,0.0,0.989010989010989,0.06593406593406594
breastcancer,tree,boundary,0.0,baard,0.0,0.946236559139785,0.021505376344086027
breastcancer,tree,boundary,0.0,magnet,0.0,0.9318181818181818,0.0
breastcancer,tree,boundary,0.0,magnet,0.0,0.9247311827956988,0.053763440860215055
breastcancer,tree,boundary,0.0,magnet,0.0,0.9782608695652174,0.0
breastcancer,tree,boundary,0.0,magnet,0.0,0.967032967032967,0.02197802197802198
breastcancer,tree,boundary,0.0,magnet,0.0,0.967741935483871,0.0
breastcancer,tree,boundary,0.0,rc,0.0,0.9431818181818182,0.022727272727272728
breastcancer,tree,boundary,0.0,rc,0.0,0.9247311827956988,0.0
breastcancer,tree,boundary,0.0,rc,0.0,0.9782608695652174,0.0
breastcancer,tree,boundary,0.0,rc,0.0,0.9450549450549449,0.02197802197802198
breastcancer,tree,boundary,0.0,rc,0.0,0.8817204301075269,0.0
breastcancer,tree,tree,0.0,baard,0.0,0.9886363636363636,0.05681818181818181
breastcancer,tree,tree,0.0,baard,0.0,0.9247311827956988,0.16129032258064516
breastcancer,tree,tree,0.0,baard,0.0,0.9130434782608696,0.021739130434782608
breastcancer,tree,tree,0.0,baard,0.0,0.967032967032967,0.06593406593406594
breastcancer,tree,tree,0.0,baard,0.0,0.8494623655913979,0.021505376344086027
breastcancer,tree,tree,0.0,magnet,0.0,0.9204545454545454,0.0
breastcancer,tree,tree,0.0,magnet,0.0,0.913978494623656,0.053763440860215055
breastcancer,tree,tree,0.0,magnet,0.0,0.9565217391304348,0.0
breastcancer,tree,tree,0.0,magnet,0.0,0.956043956043956,0.02197802197802198
breastcancer,tree,tree,0.0,magnet,0.0,0.956989247311828,0.0
breastcancer,tree,tree,0.0,rc,0.0,0.9431818181818182,0.022727272727272728
breastcancer,tree,tree,0.0,rc,0.0,0.4623655913978494,0.0
breastcancer,tree,tree,0.0,rc,0.0,0.7826086956521741,0.0
breastcancer,tree,tree,0.0,rc,0.0,0.8241758241758241,0.02197802197802198
breastcancer,tree,tree,0.0,rc,0.0,0.7849462365591398,0.0
cifar10,resnet,apgd,0.031,baard,0.0,0.161,0.062
cifar10,resnet,apgd,0.031,baard,0.002,0.10099999999999999,0.034
cifar10,resnet,apgd,0.031,baard,0.0,0.16899999999999998,0.061
cifar10,resnet,apgd,0.031,baard,0.002,0.172,0.07
cifar10,resnet,apgd,0.031,baard,0.0,0.18,0.067
cifar10,resnet,apgd,0.031,fs,0.0,0.951,0.073
cifar10,resnet,apgd,0.031,fs,0.002,0.937,0.043
cifar10,resnet,apgd,0.031,fs,0.0,0.97,0.05
cifar10,resnet,apgd,0.031,fs,0.002,0.9540000000000001,0.052000000000000005
cifar10,resnet,apgd,0.031,fs,0.0,0.705,0.08800000000000001
cifar10,resnet,apgd,0.031,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.031,lid,0.002,0.002,0.0
cifar10,resnet,apgd,0.031,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.031,lid,0.002,0.002,0.0
cifar10,resnet,apgd,0.031,lid,0.0,0.163,0.068
cifar10,resnet,apgd,0.031,magnet,0.0,0.15,0.002
cifar10,resnet,apgd,0.031,magnet,0.002,0.136,0.002
cifar10,resnet,apgd,0.031,magnet,0.0,0.147,0.002
cifar10,resnet,apgd,0.031,magnet,0.002,0.19899999999999998,0.002
cifar10,resnet,apgd,0.031,magnet,0.0,0.514,0.002
cifar10,resnet,apgd,0.031,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.031,rc,0.002,0.004,0.002
cifar10,resnet,apgd,0.031,rc,0.0,0.001,0.005
cifar10,resnet,apgd,0.031,rc,0.002,0.003,0.003
cifar10,resnet,apgd,0.031,rc,0.0,0.0,0.002
cifar10,resnet,apgd,0.1,baard,0.0,0.159,0.062
cifar10,resnet,apgd,0.1,baard,0.0,0.08199999999999999,0.034
cifar10,resnet,apgd,0.1,baard,0.0,0.16899999999999998,0.061
cifar10,resnet,apgd,0.1,baard,0.0,0.17300000000000001,0.07
cifar10,resnet,apgd,0.1,baard,0.0,0.19699999999999998,0.067
cifar10,resnet,apgd,0.1,fs,0.0,0.993,0.073
cifar10,resnet,apgd,0.1,fs,0.0,0.992,0.043
cifar10,resnet,apgd,0.1,fs,0.0,0.993,0.05
cifar10,resnet,apgd,0.1,fs,0.0,0.996,0.052000000000000005
cifar10,resnet,apgd,0.1,fs,0.0,0.907,0.08800000000000001
cifar10,resnet,apgd,0.1,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.1,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.1,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.1,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.1,lid,0.0,0.483,0.013000000000000001
cifar10,resnet,apgd,0.1,magnet,0.0,0.185,0.002
cifar10,resnet,apgd,0.1,magnet,0.0,0.253,0.002
cifar10,resnet,apgd,0.1,magnet,0.0,0.23600000000000002,0.002
cifar10,resnet,apgd,0.1,magnet,0.0,0.32799999999999996,0.002
cifar10,resnet,apgd,0.1,magnet,0.0,0.745,0.002
cifar10,resnet,apgd,0.1,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.1,rc,0.0,0.0,0.002
cifar10,resnet,apgd,0.1,rc,0.0,0.0,0.005
cifar10,resnet,apgd,0.1,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.1,rc,0.0,0.0,0.002
cifar10,resnet,apgd,0.3,baard,0.0,0.8909999999999999,0.062
cifar10,resnet,apgd,0.3,baard,0.0,0.924,0.034
cifar10,resnet,apgd,0.3,baard,0.0,0.9329999999999999,0.061
cifar10,resnet,apgd,0.3,baard,0.0,0.919,0.07
cifar10,resnet,apgd,0.3,baard,0.0,0.889,0.067
cifar10,resnet,apgd,0.3,fs,0.0,1.0,0.073
cifar10,resnet,apgd,0.3,fs,0.0,1.0,0.043
cifar10,resnet,apgd,0.3,fs,0.0,1.0,0.05
cifar10,resnet,apgd,0.3,fs,0.0,0.9990000000000001,0.052000000000000005
cifar10,resnet,apgd,0.3,fs,0.0,0.997,0.08800000000000001
cifar10,resnet,apgd,0.3,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.3,lid,0.0,0.46799999999999997,0.023
cifar10,resnet,apgd,0.3,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.3,lid,0.0,0.34299999999999997,0.033
cifar10,resnet,apgd,0.3,lid,0.0,0.7509999999999999,0.002
cifar10,resnet,apgd,0.3,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.3,magnet,0.0,0.987,0.002
cifar10,resnet,apgd,0.3,magnet,0.0,0.988,0.002
cifar10,resnet,apgd,0.3,magnet,0.0,0.982,0.002
cifar10,resnet,apgd,0.3,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.3,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.3,rc,0.0,0.0,0.002
cifar10,resnet,apgd,0.3,rc,0.0,0.0,0.005
cifar10,resnet,apgd,0.3,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.3,rc,0.0,0.0,0.002
cifar10,resnet,apgd,0.6,baard,0.0,1.0,0.062
cifar10,resnet,apgd,0.6,baard,0.0,1.0,0.034
cifar10,resnet,apgd,0.6,baard,0.0,1.0,0.061
cifar10,resnet,apgd,0.6,baard,0.0,1.0,0.07
cifar10,resnet,apgd,0.6,baard,0.0,1.0,0.067
cifar10,resnet,apgd,0.6,fs,0.0,1.0,0.073
cifar10,resnet,apgd,0.6,fs,0.0,1.0,0.043
cifar10,resnet,apgd,0.6,fs,0.0,1.0,0.05
cifar10,resnet,apgd,0.6,fs,0.0,1.0,0.052000000000000005
cifar10,resnet,apgd,0.6,fs,0.0,1.0,0.08800000000000001
cifar10,resnet,apgd,0.6,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.6,lid,0.0,0.684,0.016
cifar10,resnet,apgd,0.6,lid,0.0,0.0,0.0
cifar10,resnet,apgd,0.6,lid,0.0,0.258,0.022000000000000002
cifar10,resnet,apgd,0.6,lid,0.0,0.79,0.0
cifar10,resnet,apgd,0.6,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.6,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.6,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.6,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.6,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,0.6,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.6,rc,0.0,0.0,0.002
cifar10,resnet,apgd,0.6,rc,0.0,0.0,0.005
cifar10,resnet,apgd,0.6,rc,0.0,0.0,0.003
cifar10,resnet,apgd,0.6,rc,0.0,0.0,0.002
cifar10,resnet,apgd,1.0,baard,0.0,1.0,0.062
cifar10,resnet,apgd,1.0,baard,0.0,1.0,0.034
cifar10,resnet,apgd,1.0,baard,0.0,1.0,0.061
cifar10,resnet,apgd,1.0,baard,0.0,1.0,0.07
cifar10,resnet,apgd,1.0,baard,0.0,1.0,0.067
cifar10,resnet,apgd,1.0,fs,0.0,1.0,0.073
cifar10,resnet,apgd,1.0,fs,0.0,1.0,0.043
cifar10,resnet,apgd,1.0,fs,0.0,1.0,0.05
cifar10,resnet,apgd,1.0,fs,0.0,1.0,0.052000000000000005
cifar10,resnet,apgd,1.0,fs,0.0,1.0,0.08800000000000001
cifar10,resnet,apgd,1.0,lid,0.0,0.0,0.0
cifar10,resnet,apgd,1.0,lid,0.0,0.743,0.021
cifar10,resnet,apgd,1.0,lid,0.0,0.0,0.0
cifar10,resnet,apgd,1.0,lid,0.0,0.341,0.024
cifar10,resnet,apgd,1.0,lid,0.0,0.804,0.0
cifar10,resnet,apgd,1.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.0,rc,0.0,0.0,0.003
cifar10,resnet,apgd,1.0,rc,0.0,0.0,0.002
cifar10,resnet,apgd,1.0,rc,0.0,0.0,0.005
cifar10,resnet,apgd,1.0,rc,0.0,0.0,0.003
cifar10,resnet,apgd,1.0,rc,0.0,0.0,0.002
cifar10,resnet,apgd,1.5,baard,0.0,1.0,0.062
cifar10,resnet,apgd,1.5,baard,0.0,1.0,0.034
cifar10,resnet,apgd,1.5,baard,0.0,1.0,0.061
cifar10,resnet,apgd,1.5,baard,0.0,1.0,0.07
cifar10,resnet,apgd,1.5,baard,0.0,1.0,0.067
cifar10,resnet,apgd,1.5,fs,0.0,1.0,0.073
cifar10,resnet,apgd,1.5,fs,0.0,1.0,0.043
cifar10,resnet,apgd,1.5,fs,0.0,1.0,0.05
cifar10,resnet,apgd,1.5,fs,0.0,1.0,0.052000000000000005
cifar10,resnet,apgd,1.5,fs,0.0,1.0,0.08800000000000001
cifar10,resnet,apgd,1.5,lid,0.0,0.004,0.0
cifar10,resnet,apgd,1.5,lid,0.0,0.762,0.025
cifar10,resnet,apgd,1.5,lid,0.0,0.0,0.0
cifar10,resnet,apgd,1.5,lid,0.0,0.317,0.022000000000000002
cifar10,resnet,apgd,1.5,lid,0.0,0.7979999999999999,0.0
cifar10,resnet,apgd,1.5,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.5,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.5,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.5,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.5,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,1.5,rc,0.0,0.0,0.003
cifar10,resnet,apgd,1.5,rc,0.0,0.0,0.002
cifar10,resnet,apgd,1.5,rc,0.0,0.0,0.005
cifar10,resnet,apgd,1.5,rc,0.0,0.0,0.003
cifar10,resnet,apgd,1.5,rc,0.0,0.0,0.002
cifar10,resnet,apgd,2.0,baard,0.0,1.0,0.062
cifar10,resnet,apgd,2.0,baard,0.0,1.0,0.034
cifar10,resnet,apgd,2.0,baard,0.0,1.0,0.061
cifar10,resnet,apgd,2.0,baard,0.0,1.0,0.07
cifar10,resnet,apgd,2.0,baard,0.0,1.0,0.067
cifar10,resnet,apgd,2.0,fs,0.0,1.0,0.073
cifar10,resnet,apgd,2.0,fs,0.0,1.0,0.043
cifar10,resnet,apgd,2.0,fs,0.0,1.0,0.05
cifar10,resnet,apgd,2.0,fs,0.0,1.0,0.052000000000000005
cifar10,resnet,apgd,2.0,fs,0.0,1.0,0.08800000000000001
cifar10,resnet,apgd,2.0,lid,0.0,0.0,0.0
cifar10,resnet,apgd,2.0,lid,0.0,0.706,0.021
cifar10,resnet,apgd,2.0,lid,0.0,0.0,0.0
cifar10,resnet,apgd,2.0,lid,0.0,0.406,0.024
cifar10,resnet,apgd,2.0,lid,0.0,0.782,0.0
cifar10,resnet,apgd,2.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,2.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,2.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,2.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,2.0,magnet,0.0,1.0,0.002
cifar10,resnet,apgd,2.0,rc,0.0,0.0,0.003
cifar10,resnet,apgd,2.0,rc,0.0,0.0,0.002
cifar10,resnet,apgd,2.0,rc,0.0,0.0,0.005
cifar10,resnet,apgd,2.0,rc,0.0,0.0,0.003
cifar10,resnet,apgd,2.0,rc,0.0,0.0,0.002
cifar10,resnet,apgd2,1.0,baard,0.003,0.161,0.062
